연 번,기 능,설 치 장 소,위도,경도,연 락 처
508,과속,금산군 제원면 용화로 저곡리 646-1,36.1103142,127.5598753,041-336-2253
509,과속,"금산군 금산읍 무금로 중도오거리 100m전(중도리 94-4, 양전교차로→중도오거리)",36.1023049,127.4997929,041-336-2253
510,다기능,"천안시 동남구 각원사길 안서초등학교(안서동 534-111, 동보@ 부근)",36.8308408,127.1774703,041-336-2253
511,다기능,천안시 동남구 신부8길 천안신안초등학교 후문(신부동 997),36.8150637,127.1623001,041-336-2253
512,다기능,"천안시 서북구 봉서산로 천안용암초등학교(쌍용동 1926, 용암초→쌍용중)",36.8041181,127.1196184,041-336-2253
513,다기능,"천안시 서북구 백석로 천안백석초등학교(백석동 917, 백석그린빌2차입구)",36.8206627,127.1218388,041-336-2253
514,다기능,천안시 동남구 일봉로 천안용소초등학교 부근(용곡동 607),36.7916297,127.133907,041-336-2253
515,다기능,천안시 서북구 불당11로 천안서당초등학교(불당동 786),36.8038518,127.1139757,041-336-2253
516,다기능,천안시 동남구 새말1길 천안신용초등학교 부근(신방동 40-12),36.7885499,127.131969,041-336-2253
517,다기능,천안시 서북구 한들1로 한들초등학교 부근(백석동 308-4),36.8261777,127.1165187,041-336-2253
518,다기능,천안시 동남구 청당5로 천안청당초등학교 부근(청당동 127-20),36.7799808,127.1515394,041-336-2253
519,다기능,"천안시 서북구 성거읍 봉주로 소망초등학교(신월리 2-7, 삼환나우빌 앞 횡단보도)",36.8778189,127.1590585,041-336-2253
520,과속,"아산시 영인면 토정로 신화초등학교(신화리 355-1, 철봉교차로→역리)",36.8946166,126.9720166,041-336-2253
521,과속,"아산시 영인면 고룡산로 신화초등학교(신화리 687, 성내저수지→와우리)",36.886093,126.9687,041-336-2253
522,과속,"아산시 음봉면 산정리 59-2, 아산온천로 음봉어린이집",36.8505948,127.007931,041-336-2253
523,다기능,"아산시 둔포면 아산밸리중앙로 염작초등학교(석곡리 1838, 염작초→아산테크노중)",36.9246875,127.0519375,041-336-2253
524,다기능,"아산시 둔포면 아산밸리중앙로 염작초등학교(석곡리 1838, 아산테크노중→염작초)",36.9246875,127.0519375,041-336-2253
525,다기능,"아산시 인주면 현대로 금성초등학교(금성리 65-6, 현대자동차→미진무지개@) ",36.8431773,126.8794812,041-336-2253
526,다기능,"아산시 인주면 현대로 금성초등학교(금성리 80-7, 미진무지개@→현대자동차)",36.8435134,126.8791904,041-336-2253
527,다기능,"아산시 서부북로 신광초등학교(배미동 239-40, 시내→서진@)",36.7880819,126.9684652,041-336-2253
528,다기능,"아산시 음봉면 연암율금로 쌍룡초등학교 쌍룡보건진료소 앞 사거리(쌍룡리 205-11, 소동리→성환)",36.8802035,127.0743959,041-336-2253
529,다기능,"아산시 남부로 아산초등학교(용화동 113-6, 풍기2교차로→아산중앙도서관)",36.7711158,127.0102387,041-336-2253
530,다기능,"아산시 남부로 아산초등학교(용화동 113-6, 아산중앙도서관→풍기2교차로)",36.7711158,127.0102387,041-336-2253
531,다기능,"아산시 배방읍 연화로 연화초등학교(장재리 1980, 천안→아산)",36.7870677,127.095,041-336-2253
532,다기능,"아산시 배방읍 연화로 연화초등학교(장재리 1980, 아산→천안)",36.7870677,127.095,041-336-2253
533,다기능,"아산시 배방읍 용연로 아산용연초등학교 단일로(장재리 1954, 휴먼시아1단지→3단지)",,,041-336-2253
534,다기능,"아산시 배방읍 용연로 아산용연초등학교(장재리 1954, 용연마을3단지→휴먼시아1단지)",,,041-336-2253
535,과속,"아산시 배방읍 고불로 금곡초등학교 앞(신흥리 416, 좌부교차로→중1리마을회관)",36.7564122,127.0309869,041-336-2253
536,과속,"아산시 음봉면 아산온천로 음봉초등학교 정문(삼거리 283-2, 음봉삼거리→음봉사거리)",36.8491506,127.0112085,041-336-2253
537,과속,"아산시 음봉면 아산온천로 음봉초등학교 후문(삼거리 283-2, 음봉우체국→음봉사거리)",36.8491506,127.0112085,041-336-2253
538,과속,"아산시 청운로 온양온천초등학교 앞(온천동 301-6, 한울고사거리→온양온천역)",36.7822894,127.009182,041-336-2253
539,과속,"아산시 신창면 서부북로 오목초등학교 앞(오목리 307-66, 신창면사무소→가덕2리마을회관)",36.802965,126.936333,041-336-2253
540,과속,"아산시 온주길 온양초등학교 후문(읍내동 156-11, 농협온주지점→온주아문및동헌)",36.7615999,127.0176747,041-336-2253
541,과속,"아산시 번영로234번길 온양동신초등학교 앞(모종동 455-31, 동신사거리→롯데마트)",36.7797002,127.0174191,041-336-2253
542,다기능,"아산시 중앙로 중앙초등학교 앞(용화동 580, 온천마을@→온양온천역)",36.7761473,127.0022967,041-336-2253
543,다기능,"아산시 중앙로 중앙초등학교 앞(용화동 580, 온양온천역→온천마을@)",36.7761473,127.0022967,041-336-2253
544,다기능,"아산시 송악면 외암로 거산초등학교 앞(송학리 492, 유구→아산)",36.6923727,126.9890647,041-336-2253
545,다기능,"아산시 송악면 외암로 거산초등학교 앞(송학리 272-2, 아산→유구)",36.6914643,126.9890587,041-336-2253
546,다기능,"아산시 도고면 도고면로 도고온천초등학교 앞(신언리 60-36, 신언3가→도고면사무소)",36.7575904,126.8754201,041-336-2253
547,다기능,"아산시 도고면 도고면로 도고온천초등학교 앞(신언리 61-9, 도고면사무소→신언3가)",36.7575904,126.8754201,041-336-2253
548,다기능,"아산시 둔포면 아산호로 남창초등학교 앞(신남리 761-3, 영인→둔포)",36.915407,126.9945489,041-336-2253
549,다기능,"아산시 둔포면 아산호로 남창초등학교 앞(신남리 761-3, 둔포→영인)",36.915407,126.9945489,041-336-2253
550,다기능,"아산시 배방읍 북수로25번길 배방초등학교 인근(공수리 639, 삼성전자→배방초)",36.7725886,127.0628044,041-336-2253
551,다기능,"아산시 배방읍 북수로25번길 배방초등학교 인근(공수리 639, 삼성전자→배방유치원)",36.7717524,127.0625813,041-336-2253
552,다기능,"아산시 배방읍 고불로 금곡초등학교 앞(신흥리 264-3, 유구→아산)",36.746867,127.045628,041-336-2253
553,다기능,"아산시 신창면 남성길 남성초등학교 입구3가(남성리 184, 남성3리복지회관→샘마을@)",36.7885578,126.9551518,041-336-2253
554,다기능,"천안시 서북구 두정동 387-2, 천안대로 이안아파트후문 삼거리(역말5가→직산)",36.8289552,127.1525257,041-336-2253
555,다기능,"천안시 서북구 백석동 918, 시청로 호반리젠시빌103동 앞(시청→보조경기장)",36.8060188,127.1167272,041-336-2253
556,다기능,"천안시 서북구 성정동 577-2, 서부대로 백석사거리(서부대로사거리→쌍용동사거리)",36.8191038,127.1310567,041-336-2253
557,다기능,"천안시 서북구 성정동 313-37, 백석로 봉정사거리(구상골사거리→터미널)",36.818462,127.1356139,041-336-2253
558,다기능,"천안시 서북구 저리 57-17, 망향로 저리교차로(수청교차로→송남교차로)",36.8688181,127.1968566,041-336-2253
559,다기능,"천안시 서북구 업성동 171-1, 번영로 천안서북경찰서 앞 사거리(업성동삼거리→성성2교차로)",36.8577005,127.1367813,041-336-2253
560,다기능,"천안시 서북구 성환읍 매주리 45-6, 천안대로 부영아파트 삼거리(수헐리→복지관사거리)",36.911673,127.1355281,041-336-2253
561,다기능,"천안시 동남구 천안대로 천안로사거리(신부동 524, 역말오거리→대전)",36.8212955,127.1625557,041-336-2253
562,다기능,"천안시 동남구 서부대로 개목삼거리(봉명동 291, 쌍용사거리→백석사거리)",36.8146965,127.1307187,041-336-2253
563,과속,"천안시 동남구 풍세면 풍세로 버스정류장부근 삼거리(용정리 46-32, 아산→광덕)",36.7423,127.125634,041-336-2253
564,과속,"천안시 동남구 풍세면 풍세로 버스정류장부근 삼거리(용정리 46-32, 광덕→아산)",36.7423,127.125634,041-336-2253
565,다기능,"천안시 동남구 천안대로 천안로사거리(신부동 42-23, 터미널사거리→나들목지하차도)",36.8189624,127.1582229,041-336-2253
566,다기능,"천안시 동남구 충절로 천안중학교 교문 앞(원성동 602, 교보사거리→터미널사거리)",36.8088425,127.1585336,041-336-2253
567,다기능,"천안시 동남구 천안대로 천안여고사거리(삼룡동 401-7, 야구장→삼거리공원)",36.7883977,127.1635011,041-336-2253
568,다기능,"아산시 배방읍 모산로 공수초등학교(공수리 183-33, 우방아이유쉘→한성필하우스)",36.7721746,127.0457557,041-336-2253
569,다기능,"아산시 배방읍 배방로 공수초등학교(공수리 1715, 아이유쉘1단지→세무서)",36.7710286,127.0630436,041-336-2253
570,다기능,아산시 음봉면 음봉로 산동사거리(아산→천안),36.8297933,127.0938954,041-336-2253
571,다기능,"아산시 배방읍 장재리 2030, 연화로(천안→아산)",36.7860635,127.0936612,041-336-2253
572,과속,"아산시 신창면 창암리 588, 순천향로 창암3리경로당 입구(창암2리마을회관→기산동마을회관)",36.7671253,126.9484095,041-336-2253
573,다기능,"아산시 온천대로1333번길 온양신정초등학교 앞(실옥동 187-8, 벽산@→동아2차@)",36.7879713,126.9867369,041-336-2253
574,다기능,"아산시 온천대로1333번길 온양신정초등학교 앞(실옥동 187-8, 동아2차@→벽산@)",36.7879713,126.9867369,041-336-2253
575,다기능,"아산시 배방읍 구령리 122-3, 한내로 구령2리 마을회관 앞(배방역→탕정면)",36.7791357,127.0515743,041-336-2253
576,다기능,"아산시 배방읍 구령리 128-11, 한내로 구령2리 마을회관 앞(탕정면→배방역)",36.7790347,127.052232,041-336-2253
577,다기능,"아산시 배방읍 북수리 1892, 호서로(봉강삼거리→배방자이@)",36.767606,127.083593,041-336-2253
578,다기능,"아산시 온천동 310, 삼동로 온양온천초등학교 후문(동천교회4가→송악4가)",36.7847139,127.011238,041-336-2253
579,다기능,"아산시 인주면 영인산로 인주중학교 앞 삼거리(밀두리38-2, 냉정리→밀두리)",36.8664465,126.8924697,041-336-2253
580,다기능,"태안군 안면읍 승언리 1290-26, 안면대로 방포사거리(태안→안면)",36.5138463,126.342532,041-336-2253
581,과속,"태안군 안면읍 중장리 1952, 안면대로 상촌삼거리(안면→태안)",36.472824,126.3689194,041-336-2253
582,과속,"태안군 태안읍 동문리 903, 동백로 윤안과사거리(군청→평천교차로)",36.7483957,126.3030685,041-336-2253
583,다기능,"태안군 남면 천수만로 당암회관 앞 교차로(당암리 214, 안면도→홍성)",36.6254788,126.3322472,041-336-2253
584,다기능,"태안군 남면 천수만로 당암회관 앞 교차로(당암리 214, 홍성→안면도)",36.6254788,126.3322472,041-336-2253
585,과속,"태안군 원북면 반계리 1102, 옥파로 닷개삼거리 부근(원북→닷개삼거리)",36.8288342,126.2455332,041-336-2253
586,과속,"태안군 근흥면 도황리 611-4, 근흥로 연포삼거리(근흥→태안)",36.7011305,126.2029099,041-336-2253
587,과속,"태안군 고남면 안면대로 안면농협 인근(고남리 1234-1, 고남면사무소→고남초)",36.4234111,126.4072492,041-336-2253
588,다기능,"서산시 예천동 67, 서해로 석남사거리(당진→태안)",36.7702512,126.4507781,041-336-2253
589,다기능,"서산시 예천동 67, 서해로 석남사거리(태안→당진)",36.7702512,126.4507781,041-336-2253
590,다기능,"서산시 중앙로 동남아파트 입구 교차로(수석동 688-89, 서산→해미)",36.7597078,126.4845952,041-336-2253
591,다기능,"서산시 해미면 대곡리 644-3, 한티로 송덕암교차로(예산→해미)",36.6813578,126.5797269,041-336-2253
592,다기능,"서산시 음암면 중앙로 웅소성리 입구 교차로(웅소성리 169, 서산→해미)",36.734726,126.512656,041-336-2253
593,다기능,"서산시 음암면 중앙로 웅소성리 입구 교차로(유계리 461-7, 해미→서산)",36.739066,126.5160485,041-336-2253
594,다기능,"서산시 석림동 947, 서해로 석림사거리(당진→태안)",36.7747536,126.4635264,041-336-2253
595,다기능,"서산시 석림동 287-3, 중앙로 중앙교차로(해미→서산)",36.7699652,126.4721345,041-336-2253
596,다기능,"서산시 석림동 287-3, 중앙로 중앙교차로(서산→해미)",36.7699652,126.4721345,041-336-2253
597,과속,"태안군 안면읍 중장리 1952, 안면대로 상촌삼거리(태안→안면)",36.472824,126.3689194,041-336-2253
598,과속,"아산시 염치읍 염치로 염티초등학교 입구(염성리 178, 염치읍사무소→한사랑교회)",36.8164936,126.9777857,041-336-2253
599,과속,"아산시 염치읍 염치로 염티초등학교 입구(염성리 178, 한사랑교회→염치읍사무소)",36.8164936,126.9777857,041-336-2253
600,과속,"아산시 염치읍 송곡길 송곡초등학교 앞(송곡리 190-3, 보문사→송곡초)",36.806667,127.0142282,041-336-2253
601,과속,"아산시 배방읍 휴대길 동방초등학교 입구(휴대리 153-1, 동방초→휴대교)",36.7790498,127.114256,041-336-2253
602,과속,"아산시 배방읍 휴대길 동방초등학교 입구(휴대리 154-6, 휴대교→동방초)",36.7790498,127.114256,041-336-2253
603,다기능,"아산시 배방읍 배방로 모산초등학교(공수리 176-44, 모산초→오르젠중앙하이츠2차)",36.7696054,127.0517067,041-336-2253
604,다기능,"아산시 배방읍 배방로 모산초등학교(공수리 176-44, 오르젠중앙하이츠2차→모산초)",36.7696054,127.0517067,041-336-2253
605,다기능,"아산시 음봉면 월암로199번길 월랑초등학교 앞(월랑리 709, 음봉중→월랑초)",36.8510329,127.0734825,041-336-2253
606,다기능,"아산시 둔포면 충무로 관대초등학교(관대리 197-4, 관대삼거리→산전사거리)",36.8990894,127.0342882,041-336-2253
607,과속,"아산시 영인면 아산온천로 영인초등학교(아산리 679, 아산온천교차로→영인면사무소)",36.852864,126.9592178,041-336-2253
608,과속,"아산시 영인면 아산온천로 영인초등학교(아산리 679, 영인면사무소→아산온천교차로)",36.852864,126.9592178,041-336-2253
609,과속,"아산시 신창면 서부남로 신창초등학교 앞(읍내리 269-2, 오목리→읍내리)",36.7802131,126.9326346,041-336-2253
610,과속,"아산시 신창면 남성길 남성초등학교(남성리 121-5, 신창소화마을→부영@)",36.7874809,126.9581287,041-336-2253
611,다기능,"아산시 문화로 권곡초등학교(권곡동 181-2, 예산→공주)",36.7896988,127.0133095,041-336-2253
612,다기능,"아산시 문화로 권곡초등학교(권곡동 171-19, 공주→예산)",36.7891779,127.0150562,041-336-2253
613,다기능,"아산시 남부로 풍기초등학교 입구(풍기동 446, 풍기초→동일하이빌@)",36.7728113,127.0161617,041-336-2253
614,다기능,"아산시 남부로 풍기초등학교 입구(풍기동 518, 동일하이빌@→풍기초)",36.7743687,127.018483,041-336-2253
615,다기능,"아산시 실옥동 134-50, 아산로 옥정사거리(아산대교→실옥사거리)",36.7941847,126.9931561,041-336-2253
616,다기능,"아산시 인주면 공세리 484, 아산로 공세교차로(아산만방조제→아산시청)",36.9015591,126.9100501,041-336-2253
617,다기능,"아산시 인주면 공세리 709-1, 서해로 공세교차로(평택→당진)",36.8802319,126.9074555,041-336-2253
618,다기능,"아산시 음봉면 월암로199번길 월랑초등학교 앞(월랑리 709, 월랑초→음봉중)",36.8510329,127.0734825,041-336-2253
619,다기능,"아산시 둔포면 둔포중앙로 둔포초등학교(둔포리 417-7, 둔포파출소→석교리)",36.9300301,127.0380648,041-336-2253
620,다기능,"아산시 선장면 서부남로 선장초등학교 앞(군덕리 72-6, 선장사거리→선장치안센터)",36.7882942,126.8638355,041-336-2253
621,다기능,"아산시 선장면 서부남로 선장초등학교 앞(군덕리 379-2, 선장치안센터→선장사거리)",36.7882942,126.8638355,041-336-2253
622,다기능,"아산시 도고면 도고산로 도고초등학교 앞(시전리 198-8, 도고온천역→도고중)",36.7429671,126.9011942,041-336-2253
623,다기능,"아산시 도고면 도고산로 도고초등학교 앞(시전리 197-12, 도고중→도고온천역)",36.7429671,126.9011942,041-336-2253
624,다기능,"아산시 신창면 서부남로840번길 신창초등학교 앞(읍내리 253-5, 읍내삼거리→신창초)",36.7802131,126.9326346,041-336-2253
625,다기능,"아산시 문화로 충무초등학교 앞(권곡동 90-6, 서해그랑블1단지→충무초)",36.7904634,127.0204592,041-336-2253
626,다기능,"아산시 실옥로 온양천도초등학교 앞(실옥동 181-109, 온양고→아산교육청)",36.787491,126.9917953,041-336-2253
627,다기능,"아산시 실옥로 온양천도초등학교 앞(실옥동 183-129, 아산교육청→온양고)",36.787491,126.9917953,041-336-2253
628,다기능,"아산시 순천향로 초사초등학교 앞(신인동 450-1, 신인농공단지→신창역)",36.7529122,126.9782301,041-336-2253
629,다기능,"아산시 순천향로 초사초등학교 앞(신인동 450-1, 신창역→신인농공단지)",36.7529122,126.9782301,041-336-2253
630,다기능,"아산시 모종동 576-1, 삼동로 선거관리위원회 앞(송악사거리→동천교회사거리)",36.78301,127.0120677,041-336-2253
631,다기능,"아산시 탕정면 용두리 540-9, 이순신대로(천안→아산)",36.7969838,127.0478157,041-336-2253
632,다기능,"아산시 탕정면 용두리 541-5, 이순신대로(아산→천안)",36.7967741,127.0480794,041-336-2253
633,다기능,"예산군 예산읍 주교리 450-1, 무한교차로(홍성→예산)",36.6813466,126.8263447,041-336-2253
634,다기능,"예산군 삽교읍 신리 317-1, 신리교차로(덕산→내포신도시)",36.678222,126.6733644,041-336-2253
635,다기능,"태안군 고남면 고남리 268-14, 안면대로 영목교차로(대천항→안면도)",36.400862,126.425921,041-336-2253
636,다기능,"아산시 둔포면 둔포중앙로 둔포초등학교(둔포리 415-10, 용남산→둔포파출소)",36.9266976,127.03789,041-336-2253
637,다기능,"서산시 덕지천로 서림초등학교 앞(석림동 760-19, 서산세무서→서중사거리)",36.7653909,126.4653364,041-336-2253
638,과속,"보령시 천북면 신죽리 566-4(천광로, 천북→홍성)",36.4930494,126.5846592,041-336-2253
639,다기능,"보령시 동대동 1958, 대청로 동대사거리 김광제 동상 앞(청라→해수욕장)",36.3485097,126.6044555,041-336-2253
640,과속,"보령시 오천면 교성리 80-2, 충청수영로 웅포버스정류장 앞(주포→오천)",36.4358348,126.5576313,041-336-2253
641,과속,"보령시 오천면 교성리 80-2, 충청수영로 웅포버스정류장 앞(오천→주포)",36.4358348,126.5576313,041-336-2253
642,과속,"보령시 오천면 교성리 1326-11, 오천중앙로 자연마을 입구(갈현리→오포리)",36.421768,126.5600858,041-336-2253
643,과속,"보령시 오천면 교성리 1333, 오천중앙로 교성보건진료소 앞(갈현리→오포리)",36.4211387,126.539821,041-336-2253
644,과속,"보령시 오천면 오포리 836-10, 오포2리 마을회관 앞(오포리→교성리)",36.4061644,126.5219949,041-336-2253
645,다기능,"논산시 부적면 마구평리 361-1, 계백로 마구평4리 입구 삼거리(대전→논산)",36.2126573,127.1482578,041-336-2253
646,다기능,"논산시 은진면 토양리 41-1, 득안대로 토양삼거리(논산→연무)",36.1466815,127.1035518,041-336-2253
647,다기능,"서천군 서천읍 사곡로 75 클래시움@ 앞 교차로(사곡리 112-1, 서천역→회전교차로)",36.0837999,126.6910099,041-336-2253
648,다기능,"서천군 비인면 성내리 512-17, 충서로 비인교차로(성내사거리, 춘장대IC→서천)",36.1435343,126.5977948,041-336-2253
649,과속,"아산시 영인면 신현리 251-3, 영인산로 SG아름다운골프앤리조트 입구 삼거리(인주→음봉)",36.8555173,126.9250338,041-336-2253
650,과속,"청양군 정산면 칠갑산로 정산초등학교 앞(서정리 60-3, 정산고→정산면사무소)",36.4148686,126.9451154,041-336-2253
651,과속,"청양군 대치면 칠갑산로 수정초등학교 앞(주정리 543, 청양읍→대치면)",36.4455043,126.8292379,041-336-2253
652,다기능,"청양군 화성면 장계리 751-2, 대청로(보령→청양)",36.4125743,126.7021697,041-336-2253
653,다기능,"보령시 대해로 청룡초등학교(신흑동 1002-7, 해수욕장→시내)",36.3174861,126.540272,041-336-2253
654,과속,"보령시 대해로 청룡초등학교(신흑동 1005-9, 시내→해수욕장)",36.3175709,126.539394,041-336-2253
655,다기능,"보령시 보령남로 한내초등학교(명천동 453-5, 시청삼거리→수청사거리)",36.3434889,126.6004852,041-336-2253
656,다기능,"보령시 한내로터리길 대천동대초등학교(동대동 349-6, 원평사거리→e편한세상@)",36.3498895,126.6136555,041-336-2253
657,다기능,"보령시 주교면 토정로 송학초등학교(송학리 479-2, 주교→오천)",36.3807784,126.5246052,041-336-2253
658,과속,"보령시 성주면 심원계곡로 성주초등학교(성주리 125-11, 성주면사무소→성주계곡)",36.3360398,126.6514236,041-336-2253
659,과속,"보령시 미산면 판미로 미산초등학교(도화담리 107-3, 보령호→도화담삼거리)",36.289151,126.6753031,041-336-2253
660,과속,"보령시 웅천읍 무창포로 관당초등학교(관당리 산137, 무창포→웅천)",36.2458636,126.5516704,041-336-2253
661,과속,"보령시 주공로 명천초등학교(명천동 324-4, 시청→동대동)",36.3380458,126.6105239,041-336-2253
662,과속,"보령시 청라면 황룡리 158-4, 죽성로 대천농협 오삼지점(청양→보령)",36.417201,126.6575873,041-336-2253
663,구간,"공주시 반포면 공암리 379-7, 금벽로 대전방향 1,2차로 시점",36.3969076,127.2484141,041-336-2253
664,구간,"공주시 반포면 온천리 산43-4, 금벽로 대전방향 1,2차로 종점",36.3625769,127.2697508,041-336-2253
665,다기능,"서천군 서천읍 서천로 서천초등학교 정문(군사리 724-1, 서천중→연금공단)",36.0786359,126.6884635,041-336-2253
666,과속,"서천군 서천읍 서천로 서천초등학교 후문(군사리 821-1, 연금공단→서천중)",36.0786359,126.6884635,041-336-2253
667,과속,"서천군 서면 공암남촌길 서도초등학교 후문(도둔리 677-1, 마량→비인)",36.151718,126.527402,041-336-2253
668,과속,"서천군 장항읍 장마로 장항중앙초등학교(신창리 49-2, 해양수산청→화천사거리)",36.0125239,126.6909559,041-336-2253
669,과속,"서천군 서천읍 충절로 서천중학교 후문(군사리 622-4, 서천오거리→특화시장)",36.0754524,126.6935385,041-336-2253
670,다기능,"금산군 금산읍 금산로 금산초등학교(상리 175-22, 읍사무소→우체국)",36.1041293,127.4887556,041-336-2253
671,다기능,"금산군 금산읍 금산로 금산중앙초등학교(상옥리 137-1, 상하옥사거리→우체국)",36.1011937,127.4870997,041-336-2253
672,다기능,"금산군 금산읍 비단로 금산동초등학교(중도리 80-3,금삼교사거리→보건소)",36.1020271,127.4957933,041-336-2253
673,다기능,"금산군 금성면 진산로 금성초등학교(상가리 152-2, 금산→진산)",36.1306063,127.4545187,041-336-2253
674,다기능,"금산군 제원면 수당리 92-3, 인삼로 창평교차로(경찰서→금산IC)",36.1036662,127.5200409,041-336-2253
675,구간,"공주시 반포면 온천리 산43-4, 금벽로 공주방향 1,2차로 시점",36.3625769,127.2697508,041-336-2253
676,구간,"공주시 반포면 공암리 379-7, 금벽로 공주방향 1,2차로 종점",36.3969076,127.2484141,041-336-2253
677,과속,"부여군 규암면 계백로 규암초등학교(외리 217-7, 부여소방서→규암4가)",36.2749678,126.8822641,041-336-2253
678,과속,"부여군 부여읍 금성로 대왕초등학교(가탑리 467-9, 부여고→대왕교차로)",36.2731451,126.9233051,041-336-2253
679,다기능,"부여군 부여읍 계백로 백제초등학교(동남리 351-4, 부여문화원→부여군청)",36.2777458,126.9156775,041-336-2253
680,다기능,"아산시 탕정면 탕정면로 탕정초등학교 건너편(갈산리 525-4, 탕정면사무소→천안)",36.7982132,127.0610106,041-336-2253
681,다기능,"아산시 탕정면 탕정면로 탕정초등학교 앞(갈산리 526-6, 천안→탕정면사무소)",36.7982132,127.0610106,041-336-2253
682,과속,"보령시 청라면 죽성로 옥계초등학교 건너편(옥계리 329-3, 옥계1리회관→용두삼거리)",36.4109306,126.64474,041-336-2253
683,과속,"보령시 청라면 죽성로 옥계초등학교 앞(옥계리 329-3, 용두삼거리→옥계1리회관)",36.4109306,126.64474,041-336-2253
684,과속,"보령시 웅천읍 충서로 웅천초등학교 건너편(대천리 207, 웅천→무창포)",36.242309,126.590194,041-336-2253
685,구간,"경부고속도로 341.2km(천안 동남 안서동 324-32) 서울방향 1,2차로 시점",36.8340174,127.1744822,041-336-2253
686,구간,"경부고속도로 341.2km(천안 동남 안서동 324-32) 서울방향 3,4차로 시점",36.8340174,127.1744822,041-336-2253
687,구간,"경부고속도로 352.5km(천안 서북 입장면 가산리 433-1) 서울방향 1,2차로 종점",36.9343406,127.1893788,041-336-2253
688,구간,"경부고속도로 352.5km(천안 서북 입장면 가산리 433-1) 서울방향 3,4차로 종점",36.9343406,127.1893788,041-336-2253
689,다기능,"논산시 연산면 임리 36-1, 계백로 임리삼거리(논산→연산)",36.212231,127.1794849,041-336-2253
690,다기능,"논산시 연산면 천호리 296-1, 계백로 화악삼거리(논산→계룡)",36.2435376,127.2278057,041-336-2253
691,다기능,"논산시 취암동 13-8, 논산대로 공운삼거리(논산→대전)",36.1952336,127.1012111,041-336-2253
692,다기능,"논산시 은진면 교촌리 196-7, 득안대로 은진사거리(논산→연무)",36.1696531,127.1038164,041-336-2253
693,다기능,"논산시 내동 1099, 논산대로 내동사거리(취암4가→강산4가)",36.1903547,127.0926691,041-336-2253
694,다기능,"논산시 취암동 602-35, 중앙로 논산오거리(논산시청→논산대교)",36.2025356,127.0866631,041-336-2253
695,다기능,"논산시 취암동 산 21-15, 중앙로 취암사거리(논산시청→논산오거리)",36.1926877,127.0965637,041-336-2253
696,다기능,"논산시 강경읍 산양리 352-6, 강경로 산양사거리(논산→익산)",36.1504565,127.0092289,041-336-2253
697,다기능,"논산시 연무읍 신화리 574-3, 동안로 화정교차로(연무→강경)",36.1393126,127.0672507,041-336-2253
698,다기능,"논산시 연무읍 안심리 1125-41, 동안로 골든팰리스2차 앞 교차로(강경→연무로터리)",36.1360173,127.0970927,041-336-2253
699,다기능,"논산시 관촉로 기민중학교 앞 교차로(지산동 138-1, 논산역→관촉사)",36.198922,127.108632,041-336-2253
700,다기능,"논산시 관촉로 기민중학교 앞 교차로(지산동 862, 관촉사→논산역)",36.198922,127.108632,041-336-2253
701,다기능,"논산시 반월동 199-1, 계백로 덕지지하차도 교차로(덕지삼거리→버스터미널)",37.2322221,127.0524706,041-336-2253
702,과속,"논산시 대교동 319-38, 강변로 논산대교 코아루아파트 앞(덕지3가→대교4거리)",36.2103617,127.0826439,041-336-2253
703,과속,"논산시 대교동 282-1, 강변로 논산대교 코아루아파트 앞(논산대교남단→덕지3가)",36.2122995,127.0899836,041-336-2253
704,다기능,"서산시 성연면 일람리 750-1, 충의로 일람교차로(서산→대산)",36.7764277,126.4646522,041-336-2253
705,다기능,"서산시 성연면 일람리 821-7, 충의로 일람교차로(대산→서산)",36.8231101,126.4411408,041-336-2253
706,다기능,"서산시 중앙로 오성주유소 앞 교차로(석림동 947, 시청→서산의료원)",36.7747536,126.4635264,041-336-2253
707,다기능,"서산시 고운로 부춘초등학교 앞(읍내동 130, 시청→경찰서앞사거리)",36.7789897,126.4461192,041-336-2253
708,다기능,"서산시 고운로 부춘초등학교 건너편(읍내동 130, 경찰서앞사거리→시청)",36.7789897,126.4461192,041-336-2253
709,다기능,"서산시 중앙로 서산초등학교 건너편(동문동 915, 시청→서산의료원)",36.7801577,126.4551973,041-336-2253
710,과속,"서산시 중앙로 서산초등학교 앞(동문동 915, 서산의료원→시청)",36.7801577,126.4551973,041-336-2253
711,다기능,"서산시 예천3로 서산서남초등학교 앞(예천동 464-1, e편한세상@→효성헤링턴@)",36.7701102,126.4449572,041-336-2253
712,다기능,"서산시 예천3로 서산서남초등학교 앞(예천동 1336, 효성헤링턴@→e편한세상@)",36.7705403,126.4462068,041-336-2253
713,다기능,"서산시 고운로 서동초등학교 앞(잠홍동 769-1, 한라비발디사거리→애향삼거리)",36.7841543,126.4684517,041-336-2253
714,과속,서해안고속도로 184.8km 서울방향(보령시 남포면 양기리 663-8),36.2653273,126.5675183,041-336-2253
715,과속,서해안고속도로 목포기점 171.3km 서울방향(충남 서천군),36.0803312,126.6913277,041-336-2253
716,과속,서해안고속도로 189.7km 목포방향(보령시 남포면 소송리 215),36.3027825,126.5883692,041-336-2253
717,과속,서해안고속도로 242.3km 목포방향(서산시 해미면 삼송리 20-2),36.7511472,126.5678116,041-336-2253
718,과속,서해안고속도로 260.0km 서울방향(당진시 순성면 갈산리 산109-12),36.8668893,126.6699356,041-336-2253
